internal_id,source_name,mercury_story_name,delta_story_form,asset_kind,repo_path,raw_url
SPECIES_MIMIKYU_RAYQUAZA,Mimikyu Rayquaza,Mimikyu Rayquaza,NO,shiny_palette,graphics/pokemon/mimikyu/rayquaza/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/mimikyu/rayquaza/shiny.pal
SPECIES_TINKATON_MEGA,Mega Tinkaton,Mega Tinkaton,NO,front,graphics/pokemon/tinkaton/mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/tinkaton/mega/front.png
SPECIES_TINKATON_MEGA,Mega Tinkaton,Mega Tinkaton,NO,back,graphics/pokemon/tinkaton/mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/tinkaton/mega/back.png
SPECIES_TINKATON_MEGA,Mega Tinkaton,Mega Tinkaton,NO,icon,graphics/pokemon/tinkaton/mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/tinkaton/mega/icon.png
SPECIES_TINKATON_MEGA,Mega Tinkaton,Mega Tinkaton,NO,normal_palette,graphics/pokemon/tinkaton/mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/tinkaton/mega/normal.pal
SPECIES_TINKATON_MEGA,Mega Tinkaton,Mega Tinkaton,NO,shiny_palette,graphics/pokemon/tinkaton/mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/tinkaton/mega/shiny.pal
SPECIES_PHANTOWL,Phantowl,Phantowl,NO,front,graphics/pokemon/phantowl/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phantowl/front.png
SPECIES_PHANTOWL,Phantowl,Phantowl,NO,back,graphics/pokemon/phantowl/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phantowl/back.png
SPECIES_PHANTOWL,Phantowl,Phantowl,NO,icon,graphics/pokemon/phantowl/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phantowl/icon.png
SPECIES_PHANTOWL,Phantowl,Phantowl,NO,normal_palette,graphics/pokemon/phantowl/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phantowl/normal.pal
SPECIES_PHANTOWL,Phantowl,Phantowl,NO,shiny_palette,graphics/pokemon/phantowl/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phantowl/shiny.pal
SPECIES_POLARTIC,Polartic,Polartic,NO,front,graphics/pokemon/polartic/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/front.png
SPECIES_POLARTIC,Polartic,Polartic,NO,back,graphics/pokemon/polartic/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/back.png
SPECIES_POLARTIC,Polartic,Polartic,NO,icon,graphics/pokemon/polartic/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/icon.png
SPECIES_POLARTIC,Polartic,Polartic,NO,normal_palette,graphics/pokemon/polartic/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/normal.pal
SPECIES_POLARTIC,Polartic,Polartic,NO,shiny_palette,graphics/pokemon/polartic/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/shiny.pal
SPECIES_POPCORM,Popcorm,Popcorm,NO,front,graphics/pokemon/popcorm/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/popcorm/front.png
SPECIES_POPCORM,Popcorm,Popcorm,NO,back,graphics/pokemon/popcorm/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/popcorm/back.png
SPECIES_POPCORM,Popcorm,Popcorm,NO,icon,graphics/pokemon/popcorm/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/popcorm/icon.png
SPECIES_POPCORM,Popcorm,Popcorm,NO,normal_palette,graphics/pokemon/popcorm/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/popcorm/normal.pal
SPECIES_POPCORM,Popcorm,Popcorm,NO,shiny_palette,graphics/pokemon/popcorm/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/popcorm/shiny.pal
SPECIES_PHANFERNAL,Phanfernal,Phanfernal,NO,front,graphics/pokemon/phanfernal/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phanfernal/front.png
SPECIES_PHANFERNAL,Phanfernal,Phanfernal,NO,back,graphics/pokemon/phanfernal/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phanfernal/back.png
SPECIES_PHANFERNAL,Phanfernal,Phanfernal,NO,icon,graphics/pokemon/phanfernal/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phanfernal/icon.png
SPECIES_PHANFERNAL,Phanfernal,Phanfernal,NO,normal_palette,graphics/pokemon/phanfernal/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phanfernal/normal.pal
SPECIES_PHANFERNAL,Phanfernal,Phanfernal,NO,shiny_palette,graphics/pokemon/phanfernal/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/phanfernal/shiny.pal
SPECIES_POLARTIC_BLUEMOON,Polartic Bluemoon,Polartic Bluemoon,NO,front,graphics/pokemon/polartic/bluemoon/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/bluemoon/front.png
SPECIES_POLARTIC_BLUEMOON,Polartic Bluemoon,Polartic Bluemoon,NO,back,graphics/pokemon/polartic/bluemoon/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/bluemoon/back.png
SPECIES_POLARTIC_BLUEMOON,Polartic Bluemoon,Polartic Bluemoon,NO,icon,graphics/pokemon/polartic/bluemoon/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/bluemoon/icon.png
SPECIES_POLARTIC_BLUEMOON,Polartic Bluemoon,Polartic Bluemoon,NO,normal_palette,graphics/pokemon/polartic/bluemoon/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/bluemoon/normal.pal
SPECIES_POLARTIC_BLUEMOON,Polartic Bluemoon,Polartic Bluemoon,NO,shiny_palette,graphics/pokemon/polartic/bluemoon/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/polartic/bluemoon/shiny.pal
SPECIES_REUNICLUS_REDUX_MEGA,Reuniclus Redux Mega,Mega Delta Reuniclus,YES,front,graphics/pokemon/reuniclus/redux_mega/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux_mega/front.png
SPECIES_REUNICLUS_REDUX_MEGA,Reuniclus Redux Mega,Mega Delta Reuniclus,YES,back,graphics/pokemon/reuniclus/redux_mega/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux_mega/back.png
SPECIES_REUNICLUS_REDUX_MEGA,Reuniclus Redux Mega,Mega Delta Reuniclus,YES,icon,graphics/pokemon/reuniclus/redux_mega/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux_mega/icon.png
SPECIES_REUNICLUS_REDUX_MEGA,Reuniclus Redux Mega,Mega Delta Reuniclus,YES,normal_palette,graphics/pokemon/reuniclus/redux_mega/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux_mega/normal.pal
SPECIES_REUNICLUS_REDUX_MEGA,Reuniclus Redux Mega,Mega Delta Reuniclus,YES,shiny_palette,graphics/pokemon/reuniclus/redux_mega/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux_mega/shiny.pal
SPECIES_NOIBAT_REDUX,Noibat Redux,Delta Noibat,YES,front,graphics/pokemon/noibat/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noibat/redux/front.png
SPECIES_NOIBAT_REDUX,Noibat Redux,Delta Noibat,YES,back,graphics/pokemon/noibat/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noibat/redux/back.png
SPECIES_NOIBAT_REDUX,Noibat Redux,Delta Noibat,YES,icon,graphics/pokemon/noibat/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noibat/redux/icon.png
SPECIES_NOIBAT_REDUX,Noibat Redux,Delta Noibat,YES,normal_palette,graphics/pokemon/noibat/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noibat/redux/normal.pal
SPECIES_NOIBAT_REDUX,Noibat Redux,Delta Noibat,YES,shiny_palette,graphics/pokemon/noibat/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noibat/redux/shiny.pal
SPECIES_NOIVERN_REDUX,Noivern Redux,Delta Noivern,YES,front,graphics/pokemon/noivern/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noivern/redux/front.png
SPECIES_NOIVERN_REDUX,Noivern Redux,Delta Noivern,YES,back,graphics/pokemon/noivern/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noivern/redux/back.png
SPECIES_NOIVERN_REDUX,Noivern Redux,Delta Noivern,YES,icon,graphics/pokemon/noivern/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noivern/redux/icon.png
SPECIES_NOIVERN_REDUX,Noivern Redux,Delta Noivern,YES,normal_palette,graphics/pokemon/noivern/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noivern/redux/normal.pal
SPECIES_NOIVERN_REDUX,Noivern Redux,Delta Noivern,YES,shiny_palette,graphics/pokemon/noivern/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/noivern/redux/shiny.pal
SPECIES_PANPOUR_REDUX,Panpour Redux,Delta Panpour,YES,front,graphics/pokemon/panpour/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/panpour/redux/front.png
SPECIES_PANPOUR_REDUX,Panpour Redux,Delta Panpour,YES,back,graphics/pokemon/panpour/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/panpour/redux/back.png
SPECIES_PANPOUR_REDUX,Panpour Redux,Delta Panpour,YES,icon,graphics/pokemon/panpour/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/panpour/redux/icon.png
SPECIES_PANPOUR_REDUX,Panpour Redux,Delta Panpour,YES,normal_palette,graphics/pokemon/panpour/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/panpour/redux/normal.pal
SPECIES_PANPOUR_REDUX,Panpour Redux,Delta Panpour,YES,shiny_palette,graphics/pokemon/panpour/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/panpour/redux/shiny.pal
SPECIES_PANSAGE_REDUX,Pansage Redux,Delta Pansage,YES,front,graphics/pokemon/pansage/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansage/redux/front.png
SPECIES_PANSAGE_REDUX,Pansage Redux,Delta Pansage,YES,back,graphics/pokemon/pansage/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansage/redux/back.png
SPECIES_PANSAGE_REDUX,Pansage Redux,Delta Pansage,YES,icon,graphics/pokemon/pansage/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansage/redux/icon.png
SPECIES_PANSAGE_REDUX,Pansage Redux,Delta Pansage,YES,normal_palette,graphics/pokemon/pansage/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansage/redux/normal.pal
SPECIES_PANSAGE_REDUX,Pansage Redux,Delta Pansage,YES,shiny_palette,graphics/pokemon/pansage/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansage/redux/shiny.pal
SPECIES_PANSEAR_REDUX,Pansear Redux,Delta Pansear,YES,front,graphics/pokemon/pansear/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansear/redux/front.png
SPECIES_PANSEAR_REDUX,Pansear Redux,Delta Pansear,YES,back,graphics/pokemon/pansear/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansear/redux/back.png
SPECIES_PANSEAR_REDUX,Pansear Redux,Delta Pansear,YES,icon,graphics/pokemon/pansear/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansear/redux/icon.png
SPECIES_PANSEAR_REDUX,Pansear Redux,Delta Pansear,YES,normal_palette,graphics/pokemon/pansear/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansear/redux/normal.pal
SPECIES_PANSEAR_REDUX,Pansear Redux,Delta Pansear,YES,shiny_palette,graphics/pokemon/pansear/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pansear/redux/shiny.pal
SPECIES_REUNICLUS_REDUX,Reuniclus Redux,Delta Reuniclus,YES,front,graphics/pokemon/reuniclus/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux/front.png
SPECIES_REUNICLUS_REDUX,Reuniclus Redux,Delta Reuniclus,YES,back,graphics/pokemon/reuniclus/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux/back.png
SPECIES_REUNICLUS_REDUX,Reuniclus Redux,Delta Reuniclus,YES,icon,graphics/pokemon/reuniclus/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux/icon.png
SPECIES_REUNICLUS_REDUX,Reuniclus Redux,Delta Reuniclus,YES,normal_palette,graphics/pokemon/reuniclus/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux/normal.pal
SPECIES_REUNICLUS_REDUX,Reuniclus Redux,Delta Reuniclus,YES,shiny_palette,graphics/pokemon/reuniclus/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/reuniclus/redux/shiny.pal
SPECIES_PAWNIARD_REDUX,Pawniard Redux,Delta Pawniard,YES,front,graphics/pokemon/pawniard/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pawniard/redux/front.png
SPECIES_PAWNIARD_REDUX,Pawniard Redux,Delta Pawniard,YES,back,graphics/pokemon/pawniard/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pawniard/redux/back.png
SPECIES_PAWNIARD_REDUX,Pawniard Redux,Delta Pawniard,YES,icon,graphics/pokemon/pawniard/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pawniard/redux/icon.png
SPECIES_PAWNIARD_REDUX,Pawniard Redux,Delta Pawniard,YES,normal_palette,graphics/pokemon/pawniard/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pawniard/redux/normal.pal
SPECIES_PAWNIARD_REDUX,Pawniard Redux,Delta Pawniard,YES,shiny_palette,graphics/pokemon/pawniard/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pawniard/redux/shiny.pal
SPECIES_PUPITAR_REDUX,Pupitar Redux,Delta Pupitar,YES,front,graphics/pokemon/pupitar/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pupitar/redux/front.png
SPECIES_PUPITAR_REDUX,Pupitar Redux,Delta Pupitar,YES,back,graphics/pokemon/pupitar/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pupitar/redux/back.png
SPECIES_PUPITAR_REDUX,Pupitar Redux,Delta Pupitar,YES,icon,graphics/pokemon/pupitar/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pupitar/redux/icon.png
SPECIES_PUPITAR_REDUX,Pupitar Redux,Delta Pupitar,YES,normal_palette,graphics/pokemon/pupitar/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pupitar/redux/normal.pal
SPECIES_PUPITAR_REDUX,Pupitar Redux,Delta Pupitar,YES,shiny_palette,graphics/pokemon/pupitar/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/pupitar/redux/shiny.pal
SPECIES_RIBOMBEE_REDUX,Ribombee Redux,Delta Ribombee,YES,front,graphics/pokemon/ribombee/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/ribombee/redux/front.png
SPECIES_RIBOMBEE_REDUX,Ribombee Redux,Delta Ribombee,YES,back,graphics/pokemon/ribombee/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/ribombee/redux/back.png
SPECIES_RIBOMBEE_REDUX,Ribombee Redux,Delta Ribombee,YES,icon,graphics/pokemon/ribombee/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/ribombee/redux/icon.png
SPECIES_RIBOMBEE_REDUX,Ribombee Redux,Delta Ribombee,YES,normal_palette,graphics/pokemon/ribombee/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/ribombee/redux/normal.pal
SPECIES_RIBOMBEE_REDUX,Ribombee Redux,Delta Ribombee,YES,shiny_palette,graphics/pokemon/ribombee/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/ribombee/redux/shiny.pal
SPECIES_MONFERNO_REDUX,Monferno Redux,Delta Monferno,YES,front,graphics/pokemon/monferno/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/monferno/redux/front.png
SPECIES_MONFERNO_REDUX,Monferno Redux,Delta Monferno,YES,back,graphics/pokemon/monferno/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/monferno/redux/back.png
SPECIES_MONFERNO_REDUX,Monferno Redux,Delta Monferno,YES,icon,graphics/pokemon/monferno/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/monferno/redux/icon.png
SPECIES_MONFERNO_REDUX,Monferno Redux,Delta Monferno,YES,normal_palette,graphics/pokemon/monferno/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/monferno/redux/normal.pal
SPECIES_MONFERNO_REDUX,Monferno Redux,Delta Monferno,YES,shiny_palette,graphics/pokemon/monferno/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/monferno/redux/shiny.pal
SPECIES_PIPLUP_REDUX,Piplup Redux,Delta Piplup,YES,front,graphics/pokemon/piplup/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/piplup/redux/front.png
SPECIES_PIPLUP_REDUX,Piplup Redux,Delta Piplup,YES,back,graphics/pokemon/piplup/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/piplup/redux/back.png
SPECIES_PIPLUP_REDUX,Piplup Redux,Delta Piplup,YES,icon,graphics/pokemon/piplup/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/piplup/redux/icon.png
SPECIES_PIPLUP_REDUX,Piplup Redux,Delta Piplup,YES,normal_palette,graphics/pokemon/piplup/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/piplup/redux/normal.pal
SPECIES_PIPLUP_REDUX,Piplup Redux,Delta Piplup,YES,shiny_palette,graphics/pokemon/piplup/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/piplup/redux/shiny.pal
SPECIES_PRINPLUP_REDUX,Prinplup Redux,Delta Prinplup,YES,front,graphics/pokemon/prinplup/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/prinplup/redux/front.png
SPECIES_PRINPLUP_REDUX,Prinplup Redux,Delta Prinplup,YES,back,graphics/pokemon/prinplup/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/prinplup/redux/back.png
SPECIES_PRINPLUP_REDUX,Prinplup Redux,Delta Prinplup,YES,icon,graphics/pokemon/prinplup/redux/icon.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/prinplup/redux/icon.png
SPECIES_PRINPLUP_REDUX,Prinplup Redux,Delta Prinplup,YES,normal_palette,graphics/pokemon/prinplup/redux/normal.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/prinplup/redux/normal.pal
SPECIES_PRINPLUP_REDUX,Prinplup Redux,Delta Prinplup,YES,shiny_palette,graphics/pokemon/prinplup/redux/shiny.pal,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/prinplup/redux/shiny.pal
SPECIES_PSYDUCK_REDUX,Psyduck Redux,Delta Psyduck,YES,front,graphics/pokemon/psyduck/redux/front.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/psyduck/redux/front.png
SPECIES_PSYDUCK_REDUX,Psyduck Redux,Delta Psyduck,YES,back,graphics/pokemon/psyduck/redux/back.png,https://raw.githubusercontent.com/Elite-Redux/eliteredux-source/8bf8bf062e40724cc07569d84c67763f20e4d00e/graphics/pokemon/psyduck/redux/back.png
